what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317454440173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317454442754
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317454462747
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317454506367
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317454806593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317454807358
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455108766
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1317455112671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455114315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455131883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455131955
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1317455143622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455145538
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317455146919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455154118
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455154231
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1317455168439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455170665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317455181090
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455182755
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455183280
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455183285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317455207065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1317455264397
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1317455270941
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317455271125
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455316224
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317455325636
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317455329479
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1317455337286
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455338500
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455339194
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455339747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317455340475
