what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003166211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003283136
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318003284348
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318003285954
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003292785
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003382006
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318003382037
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003383234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318003386106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003389833
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003509470
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318003539712
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003549969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003551262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003551344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003554069
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318003554917
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003555104
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003556709
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003558543
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318003558583
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003560792
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318003595120
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318003605296
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003608931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003622294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003626177
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003628182
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003633627
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318003638136
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318003639905
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318003642688
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003644620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003647593
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003647617
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318003653484
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318003657346
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318003660931
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003661100
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318003665376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318003667967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318003671319
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003673162
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003674300
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003674723
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003675792
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318003675808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003705245
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003776911
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003790461
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003801870
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003823766
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318003829483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003860715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003968568
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318003975088
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318003976293
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318008926207
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318008927786
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318008930298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318008995608
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318009003999
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318009005247
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318009007614
