what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318518438494
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518438688
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518438763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518453121
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518454786
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318518462422
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518462603
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318518469094
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518469309
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518469382
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318518472962
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518473193
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518473266
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518505029
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518510410
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518529672
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1318518531890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518531937
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518536487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518540113
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518541858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518545842
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518549187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518554466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518557058
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518561323
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518635683
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318518636641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518639361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318518658299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318518658308
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318518658308
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318518658488
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518660075
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318518662774
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318518662949
