what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505213436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505218211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505250040
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318505250068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505252881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505258879
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505307919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505364152
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318505364178
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318505366290
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318505366470
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318505376845
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318505402664
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318505418386
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505422107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505438867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505440804
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505443204
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505454866
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505457306
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318505458315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505460204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505461662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505463324
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505469967
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318505473899
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318505478597
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318505478762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318505510129
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318505528030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318505534011
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318505541195
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318505556130
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318505559587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318505566333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505594279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318505649148
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318505649165
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318505672892
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318505673127
