what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000417910
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000418212
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000418342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000418505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000418627
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000418791
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000419203
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000419372
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000419560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.moveLineUp",1318000419757
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000422592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000422692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000424632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000424728
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000450353
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000454612
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000456106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318000469761
