what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317458733775
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317458738822
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317458740795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458744650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458747376
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317458748118
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317458753992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458757370
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458798090
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458803287
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458825421
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458826389
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458833801
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1317458839249
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317458839446
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317458842218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458842935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458891451
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317458897894
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317458913279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459210714
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459260770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459263027
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459264447
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459272909
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317459294269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459297673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459302282
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459303413
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459305865
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459319951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459330901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459381356
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459385891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317459427535
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317459430129
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1317459436587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1317459443015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459450250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459459643
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459460698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459468716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459500561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459538552
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317459554668
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317459562977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317459573856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459590059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459615284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459665943
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459666089
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1317459668371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1317459693388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317459700457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459740111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459757161
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317459760409
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1317459774704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1317459776627
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1317459820714
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317459840344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317460200566
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317460204506
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317460206091
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317460208097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317460216390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317460217379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1317460271237
